"CAMPAIGN_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
16646213402,Sales-Performance Max,207,0,0,0.00,2022-04-11,Computers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16646213402,Sales-Performance Max,762,4,2200000,0.00,2022-04-02,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.52%,550000,0.00%,0.00,550000,2887139,Cross-network,0.00
12028067742,Kralsu - 8 J,36,0,0,0.00,2022-04-26,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
12028067742,Kralsu - 8 J,3224,51,25307622,0.00,2022-04-15,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.58%,496228,0.00%,0.00,496228,7849759,Cross-network,0.00
16703768845,sink-Search-march-2022,13,1,145965,0.00,2022-04-08,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,7.69%,145965,0.00%,0.00,145965,11228077,Display Network,0.00
16991785189,ADA,1,0,0,0.00,2022-04-25,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16991785189,ADA,1,0,0,0.00,2022-04-25,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,6,2,2480000,0.00,2022-04-26,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,33.33%,1240000,0.00%,0.00,1240000,413333333,Google search,0.00
16991785189,ADA,45,4,15500000,0.00,2022-04-24,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,8.89%,3875000,0.00%,0.00,3875000,344444444,Google search,0.00
16991785189,ADA,1,0,0,0.00,2022-04-21,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,17,5,19520000,0.00,2022-04-22,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,29.41%,3904000,0.00%,0.00,3904000,1148235294,Google search,0.00
16991785189,ADA,2,0,0,0.00,2022-04-24,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16991785189,ADA,48,5,22760000,0.00,2022-04-23,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,10.42%,4552000,0.00%,0.00,4552000,474166667,Google search,0.00
16991785189,ADA,2,0,0,0.00,2022-04-26,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16991785189,ADA,3,0,0,0.00,2022-04-23,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,1,1,490000,0.00,2022-04-21,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,100.00%,490000,0.00%,0.00,490000,490000000,Google search,0.00
16991785189,ADA,6,0,0,0.00,2022-04-25,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,3,0,0,0.00,2022-04-26,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,4,0,0,0.00,2022-04-24,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,11,0,0,0.00,2022-04-21,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,7,2,5940000,0.00,2022-04-25,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,28.57%,2970000,0.00%,0.00,2970000,848571429,Google search,0.00
16991785189,ADA,1,0,0,0.00,2022-04-26,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,3,0,0,0.00,2022-04-23,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16991785189,ADA,3,1,700000,0.00,2022-04-21,Computers,Search Network,Google search: Top,USD,0,33.33%,700000,0.00%,0.00,700000,233333333,Google search,0.00
16991785189,ADA,14,3,9480000,0.00,2022-04-22,Computers,Search Network,Google search: Top,USD,0,21.43%,3160000,0.00%,0.00,3160000,677142857,Google search,0.00
16991785189,ADA,1,0,0,0.00,2022-04-21,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,1,0,0,0.00,2022-04-23,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,25,1,6620000,0.00,2022-04-23,Computers,Search Network,Google search: Top,USD,0,4.00%,6620000,0.00%,0.00,6620000,264800000,Google search,0.00
16991785189,ADA,2,0,0,0.00,2022-04-24,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16991785189,ADA,38,6,44160000,0.00,2022-04-24,Computers,Search Network,Google search: Top,USD,0,15.79%,7360000,0.00%,0.00,7360000,1162105263,Google search,0.00
16991785189,ADA,27,4,30090000,0.00,2022-04-25,Computers,Search Network,Google search: Top,USD,0,14.81%,7522500,0.00%,0.00,7522500,1114444444,Google search,0.00
16991785189,ADA,4,0,0,0.00,2022-04-23,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,3,0,0,0.00,2022-04-26,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,5,0,0,0.00,2022-04-22,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16991785189,ADA,2,0,0,0.00,2022-04-23,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16991785189,ADA,1,0,0,0.00,2022-04-22,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
Total, --,392047,4570,3713553912,20.00, --, --, --, --, --,185677696,1.17%,812594,0.44%,5628.66,812594,9472216, --,20.00
