"CAMPAIGN_PERFORMANCE_REPORT (Oct 1, 2021-Oct 31, 2021)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
13943021994,Printing,3,0,0,0.00,2021-10-14,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,44,0,0,0.00,2021-10-20,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,52,0,0,0.00,2021-10-12,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,11,0,0,0.00,2021-10-28,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
13943021994,Printing,35,1,620000,0.00,2021-10-20,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,2.86%,620000,0.00%,0.00,620000,17714286,Google search,0.00
13943021994,Printing,10,0,0,0.00,2021-10-13,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14080442135,Call Only,81,0,0,0.00,2021-10-13,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
13943021994,Printing,3,0,0,0.00,2021-10-22,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
13943021994,Printing,30,0,0,0.00,2021-10-14,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,24,0,0,0.00,2021-10-25,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14080442135,Call Only,22,0,0,0.00,2021-10-21,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
13943021994,Printing,2,0,0,0.00,2021-10-19,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
13943021994,Printing,45,1,1360000,0.00,2021-10-19,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,2.22%,1360000,0.00%,0.00,1360000,30222222,Google search,0.00
14210640129,Labels,105,0,0,0.00,2021-10-12,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,3,0,0,0.00,2021-10-13,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,33,0,0,0.00,2021-10-15,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,84,1,6912052,3.00,2021-10-12,Mobile devices with full browsers,Search Network,Google search: Top,USD,2304017,1.19%,6912052,300.00%,0.00,6912052,82286333,Google search,3.00
13943021994,Printing,917,29,53910929,1.00,2021-10-27,Mobile devices with full browsers,Search Network,Google search: Top,USD,53910929,3.16%,1858998,3.45%,1.00,1858998,58790544,Google search,1.00
14210640129,Labels,199,9,26845171,1.00,2021-10-21,Mobile devices with full browsers,Search Network,Google search: Top,USD,26845171,4.52%,2982797,11.11%,1.00,2982797,134900357,Google search,1.00
13943021994,Printing,1,0,0,0.00,2021-10-27,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,251,11,20850000,0.00,2021-10-14,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,4.38%,1895455,0.00%,0.00,1895455,83067729,Google search,0.00
14210640129,Labels,19,3,3790000,0.00,2021-10-19,Computers,Search Network,Google search: Top,USD,0,15.79%,1263333,0.00%,0.00,1263333,199473684,Google search,0.00
14080442135,Call Only,177,3,36767900,0.00,2021-10-22,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,1.69%,12255967,0.00%,0.00,12255967,207728249,Google search,0.00
13943021994,Printing,154,4,8120000,0.00,2021-10-25,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,2.60%,2030000,0.00%,0.00,2030000,52727273,Google search,0.00
13943021994,Printing,11,0,0,0.00,2021-10-27,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,1,0,0,0.00,2021-10-29,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,3,0,0,0.00,2021-10-27,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
13943021994,Printing,83,0,0,0.00,2021-10-27,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,12,0,0,0.00,2021-10-19,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,2,0,0,0.00,2021-10-20,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,23,1,680000,0.00,2021-10-21,Computers,Search Network,Google search: Other,USD,0,4.35%,680000,0.00%,0.00,680000,29565217,Google search,0.00
14080442135,Call Only,65,0,0,0.00,2021-10-28,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,7,0,0,0.00,2021-10-12,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,3,0,0,0.00,2021-10-12,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14080442135,Call Only,3,0,0,0.00,2021-10-14,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,152,11,21830000,0.00,2021-10-18,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,7.24%,1984545,0.00%,0.00,1984545,143618421,Google search,0.00
13943021994,Printing,6,0,0,0.00,2021-10-13,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14080442135,Call Only,14,0,0,0.00,2021-10-15,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,291,14,32472021,0.00,2021-10-25,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,4.81%,2319430,0.00%,0.00,2319430,111587701,Google search,0.00
14080442135,Call Only,13,0,0,0.00,2021-10-20,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,56,0,0,0.00,2021-10-20,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14080442135,Call Only,17,0,0,0.00,2021-10-22,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,13,0,0,0.00,2021-10-22,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14080442135,Call Only,83,1,10520000,0.00,2021-10-18,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,1.20%,10520000,0.00%,0.00,10520000,126746988,Google search,0.00
14210640129,Labels,87,0,0,0.00,2021-10-15,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14080442135,Call Only,10,0,0,0.00,2021-10-28,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,23,0,0,0.00,2021-10-28,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,6,0,0,0.00,2021-10-20,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,1,0,0,0.00,2021-10-13,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14080442135,Call Only,28,1,13800000,0.00,2021-10-25,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,3.57%,13800000,0.00%,0.00,13800000,492857143,Search partners,0.00
14210640129,Labels,132,1,3460000,0.00,2021-10-26,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.76%,3460000,0.00%,0.00,3460000,26212121,Google search,0.00
13943021994,Printing,53,0,0,0.00,2021-10-13,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14080442135,Call Only,46,0,0,0.00,2021-10-13,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,9,0,0,0.00,2021-10-14,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14080442135,Call Only,776,6,30859900,0.00,2021-10-28,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.77%,5143317,0.00%,0.00,5143317,39767912,Google search,0.00
14210640129,Labels,111,0,0,0.00,2021-10-18,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,1,0,0,0.00,2021-10-29,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,29,0,0,0.00,2021-10-21,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,8,0,0,0.00,2021-10-15,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
13943021994,Printing,367,17,56026011,0.00,2021-10-26,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,4.63%,3295648,0.00%,0.00,3295648,152659431,Google search,0.00
14210640129,Labels,114,2,2270000,0.00,2021-10-21,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,1.75%,1135000,0.00%,0.00,1135000,19912281,Google search,0.00
14210640129,Labels,2,0,0,0.00,2021-10-26,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,4,0,0,0.00,2021-10-19,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,19,0,0,0.00,2021-10-15,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14080442135,Call Only,77,1,7760000,0.00,2021-10-19,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,1.30%,7760000,0.00%,0.00,7760000,100779221,Google search,0.00
14210640129,Labels,10,0,0,0.00,2021-10-26,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
13943021994,Printing,26,0,0,0.00,2021-10-26,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14210640129,Labels,1,0,0,0.00,2021-10-18,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14210640129,Labels,2,0,0,0.00,2021-10-20,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
