"CAMPAIGN_PERFORMANCE_REPORT (Sep 1, 2021-Sep 30, 2021)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
12954424223,Kew Labs Website Traffic,252,0,0,0.00,2021-09-22,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,403,1,670000,0.00,2021-09-02,Computers,Search Network,Search partners: Other,USD,0,0.25%,670000,0.00%,0.00,670000,1662531,Search partners,0.00
12954424223,Kew Labs Website Traffic,2214,4,3680000,0.00,2021-09-25,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.18%,920000,0.00%,0.00,920000,1662150,Google search,0.00
12954424223,Kew Labs Website Traffic,80,0,0,0.00,2021-09-29,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,122,0,0,0.00,2021-09-15,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14493197960,Brand Campaign,3,0,0,0.00,2021-09-19,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14443799423,Video Shopping - 2021-08-28,15,0,435168,0.00,2021-09-08,Mobile devices with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,108792,29011200,YouTube Videos,0.00
12954424223,Kew Labs Website Traffic,1501,2,370000,0.00,2021-09-06,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.13%,185000,0.00%,0.00,185000,246502,Display Network,0.00
12954424223,Kew Labs Website Traffic,6163,66,61950000,0.00,2021-09-16,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,1.07%,938636,0.00%,0.00,938636,10051923,Google search,0.00
14493197960,Brand Campaign,2,1,30000,0.00,2021-09-30,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,50.00%,30000,0.00%,0.00,30000,15000000,Google search,0.00
12954424223,Kew Labs Website Traffic,282,0,0,0.00,2021-09-01,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,1285,1,600000,0.00,2021-09-29,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.08%,600000,0.00%,0.00,600000,466926,Display Network,0.00
14443799423,Video Shopping - 2021-08-28,5,0,2712760,0.00,2021-09-14,Mobile devices with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,2712760,542552000,YouTube Videos,0.00
12954424223,Kew Labs Website Traffic,1254,7,7080000,0.00,2021-09-06,Computers,Search Network,Google search: Top,USD,0,0.56%,1011429,0.00%,0.00,1011429,5645933,Google search,0.00
12954424223,Kew Labs Website Traffic,18,0,0,0.00,2021-09-28,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,362,0,0,0.00,2021-09-03,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,151,0,0,0.00,2021-09-01,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14493197960,Brand Campaign,1,0,0,0.00,2021-09-28,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,16,0,0,0.00,2021-09-13,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14493197960,Brand Campaign,2,0,0,0.00,2021-09-02,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14443799423,Video Shopping - 2021-08-28,2,0,590919,0.00,2021-09-04,Tablets with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,590919,295459500,YouTube Videos,0.00
